Transaction_date,Transaction_ID,Gender,Age,Marital_status,State_names,Segment,Employees_status,Payment_method,Referal,Amount_spent,Months
2019-04-13,151488,Female,37.0,Single,Arizona,Silver,workers,Other,1.0,1733.91,2019-04
2019-04-13,151489,Male,39.0,Single,Mississippi,Silver,Undefined,Card,0.0,329.2,2019-04
2019-04-13,151490,Female,73.0,Married,Wisconsin,Basic,Unemployment,PayPal,1.0,2787.95,2019-04
2019-04-14,151491,Male,48.0,Married,California,Platinum,workers,PayPal,1.0,910.97,2019-04
2019-04-14,151492,Female,78.0,Single,Oregon,Silver,workers,PayPal,0.0,7.44,2019-04
2019-04-14,151493,Male,53.0,Single,Colorado,Basic,Employees,Card,1.0,1342.22,2019-04
2019-04-15,151495,Female,55.0,Married,North Dakota,Basic,Employees,PayPal,1.0,2084.64,2019-04
2019-04-16,151496,Female,63.0,Single,Hawaii,Silver,workers,PayPal,0.0,945.7,2019-04
2019-04-16,151497,Female,15.0,Single,South Dakota,Missing,Employees,PayPal,0.0,1380.2,2019-04
2019-04-17,151498,Male,57.0,Single,Kentucky,Basic,Unemployment,PayPal,0.0,663.43,2019-04
2019-04-17,151499,Female,50.0,Married,Indiana,Basic,self-employed,Card,0.0,1394.19,2019-04
2019-04-17,151500,Undefined,37.0,Single,Missouri,Silver,Employees,PayPal,0.0,638.49,2019-04
2019-04-17,151501,Male,28.0,Single,Alaska,Platinum,Employees,PayPal,0.0,1834.95,2019-04
2019-04-17,151502,Male,18.0,Married,Arizona,Basic,Unemployment,Card,1.0,1835.84,2019-04
2019-04-17,151503,Female,35.0,Single,Illinois,Gold,workers,Card,1.0,1884.42,2019-04
2019-04-18,151504,Female,70.0,Married,Nevada,Basic,Employees,PayPal,1.0,1176.71,2019-04
2019-04-19,151505,Female,50.0,Married,Vermont,Basic,Employees,PayPal,0.0,53.82,2019-04
2019-04-19,151506,Female,54.0,Married,Maine,Platinum,workers,PayPal,0.0,982.39,2019-04
2019-04-19,151507,Female,48.0,Married,Kentucky,Basic,workers,PayPal,1.0,1690.7,2019-04
2019-04-20,151509,Female,30.0,Married,Michigan,Platinum,Employees,PayPal,1.0,2703.18,2019-04
2019-04-20,151510,Female,38.0,Married,Texas,Basic,Employees,PayPal,0.0,281.95,2019-04
2019-04-20,151511,Male,32.0,Married,Hawaii,Basic,self-employed,Other,1.0,338.98,2019-04
2019-04-21,151512,Male,67.0,Married,Pennsylvania,Silver,workers,PayPal,0.0,883.97,2019-04
2019-04-21,151513,Female,58.0,Married,Vermont,Silver,Employees,PayPal,1.0,2861.87,2019-04
2019-04-21,151514,Male,31.0,Married,Oregon,Basic,Unemployment,Other,1.0,975.49,2019-04
2019-04-21,151515,Male,42.0,Single,Ohio,Basic,workers,Other,1.0,421.83,2019-04
2019-04-21,151516,Male,62.0,Married,Alaska,Basic,Employees,Other,1.0,588.88,2019-04
2019-04-21,151517,Male,54.0,Single,New York,Platinum,Employees,Other,0.0,2463.7,2019-04
2019-04-21,151518,Male,66.0,Single,Connecticut,Silver,workers,PayPal,0.0,639.44,2019-04
2019-04-21,151519,Female,43.0,Single,Oklahoma,Basic,workers,PayPal,0.0,52.2,2019-04
2019-04-22,151521,Undefined,40.0,Married,Florida,Gold,Employees,Card,0.0,2092.27,2019-04
2019-04-22,151523,Female,42.0,Married,Michigan,Basic,Employees,Other,1.0,2969.97,2019-04
2019-04-22,151524,Male,70.0,Married,Kansas,Basic,self-employed,PayPal,0.0,492.4,2019-04
2019-04-23,151525,Female,42.0,Married,Pennsylvania,Basic,workers,PayPal,1.0,131.92,2019-04
2019-04-23,151526,Male,22.0,Married,New Hampshire,Silver,Employees,Other,1.0,2621.53,2019-04
2019-04-24,151527,Female,17.0,Married,Kentucky,Basic,Employees,Card,0.0,2062.18,2019-04
2019-04-25,151528,Male,-1.0,Single,Texas,Basic,workers,Card,0.0,930.13,2019-04
2019-04-25,151529,Male,54.0,Married,Florida,Missing,Employees,Card,1.0,877.61,2019-04
2019-04-25,151530,Female,55.0,Married,California,Basic,Employees,PayPal,0.0,2491.79,2019-04
2019-04-26,151531,Female,30.0,Married,North Carolina,Missing,self-employed,Card,1.0,2660.45,2019-04
2019-04-26,151532,Male,61.0,Single,New York,Silver,Employees,Other,0.0,2910.02,2019-04
2019-04-26,151533,Male,48.0,Married,Oklahoma,Basic,self-employed,PayPal,1.0,2929.12,2019-04
2019-04-26,151534,Female,42.0,Married,New Jersey,Basic,Unemployment,PayPal,0.0,1095.86,2019-04
2019-04-27,151535,Female,54.0,Married,Florida,Basic,Employees,PayPal,0.0,692.54,2019-04
2019-04-27,151536,Male,31.0,Single,New York,Gold,Unemployment,PayPal,1.0,138.0,2019-04
2019-04-27,151537,Female,78.0,Married,Massachusetts,Basic,Employees,Other,0.0,2557.47,2019-04
2019-04-28,151538,Male,54.0,Married,Minnesota,Gold,Unemployment,PayPal,0.0,363.87,2019-04
2019-04-28,151539,Female,37.0,Single,Oklahoma,Missing,Unemployment,Card,1.0,1888.32,2019-04
2019-04-29,151540,Female,49.0,Single,Pennsylvania,Silver,Unemployment,Other,0.0,1664.69,2019-04
2019-04-29,151541,Male,72.0,Married,Alabama,Basic,workers,PayPal,1.0,118.72,2019-04
2019-04-29,151542,Female,74.0,Married,Indiana,Silver,Employees,Card,1.0,2679.12,2019-04
2019-04-30,151543,Male,68.0,Married,Vermont,Basic,Employees,Other,0.0,851.48,2019-04
2019-04-30,151544,Female,18.0,Single,Idaho,Basic,Employees,PayPal,1.0,1725.46,2019-04
2019-04-30,151545,Male,65.0,Married,Maine,Basic,self-employed,Card,1.0,977.77,2019-04
2019-04-30,151546,Female,56.0,Single,West Virginia,Missing,self-employed,Card,1.0,2585.48,2019-04
2019-05-01,151547,Male,50.0,Married,Washington,Silver,Employees,PayPal,1.0,2000.87,2019-05
2019-05-01,151548,Female,70.0,Married,Alaska,Platinum,self-employed,Other,1.0,692.48,2019-05
2019-05-01,151550,Female,54.0,Married,Indiana,Basic,Employees,Card,1.0,1465.74,2019-05
2019-05-01,151551,Male,31.0,Married,Arkansas,Basic,workers,Card,0.0,417.24,2019-05
2019-05-02,151552,Male,63.0,Single,Maine,Basic,Employees,Other,1.0,2707.84,2019-05
2019-05-02,151553,Female,26.0,Single,Virginia,Basic,Employees,PayPal,1.0,2043.82,2019-05
2019-05-03,151555,Female,50.0,Single,Rhode Island,Silver,Employees,Card,0.0,140.97,2019-05
2019-05-03,151556,Male,70.0,Single,Kansas,Basic,Employees,Other,1.0,1559.0,2019-05
2019-05-03,151557,Male,75.0,Married,New Mexico,Gold,workers,PayPal,0.0,2935.68,2019-05
2019-05-04,151558,Male,25.0,Single,Texas,Basic,Employees,Other,1.0,1432.66,2019-05
2019-05-04,151559,Female,57.0,Married,Oregon,Platinum,self-employed,Other,0.0,151.83,2019-05
2019-05-04,151560,Male,42.0,Single,Pennsylvania,Gold,workers,PayPal,1.0,446.72,2019-05
2019-05-06,151561,Male,54.0,Married,Alabama,Basic,Unemployment,PayPal,1.0,1264.38,2019-05
2019-05-06,151562,Male,50.0,Married,Georgia,Platinum,workers,PayPal,0.0,1935.65,2019-05
2019-05-07,151563,Female,39.0,Single,Arkansas,Platinum,Employees,PayPal,0.0,1795.28,2019-05
2019-05-07,151564,Male,52.0,Single,Nebraska,Gold,self-employed,PayPal,1.0,993.37,2019-05
2019-05-07,151565,Female,53.0,Married,Alabama,Basic,Employees,Card,0.0,1317.05,2019-05
2019-05-08,151566,Male,44.0,Single,Missouri,Gold,Employees,Other,1.0,1557.57,2019-05
2019-05-09,151569,Undefined,67.0,Married,Maryland,Platinum,Employees,PayPal,1.0,2016.3,2019-05
2019-05-09,151571,Female,64.0,Single,Illinois,Silver,Unemployment,Card,1.0,788.82,2019-05
2019-05-09,151572,Male,47.0,Married,Hawaii,Missing,workers,PayPal,1.0,1239.29,2019-05
2019-05-09,151573,Male,43.0,Single,Hawaii,Silver,Employees,Card,0.0,2450.0,2019-05
2019-05-10,151574,Female,40.0,Married,Wyoming,Basic,Employees,Card,1.0,1787.8,2019-05
2019-05-10,151575,Female,31.0,Single,Maryland,Silver,Employees,Other,1.0,2870.8,2019-05
2019-05-10,151576,Female,51.0,Single,Oklahoma,Silver,self-employed,Card,1.0,979.14,2019-05
2019-05-10,151577,Male,26.0,Single,Missouri,Silver,Employees,PayPal,1.0,1521.48,2019-05
2019-05-10,151578,Male,28.0,Married,Colorado,Platinum,Employees,PayPal,1.0,2673.29,2019-05
2019-05-11,151579,Male,67.0,Married,Ohio,Basic,workers,PayPal,1.0,198.04,2019-05
2019-05-11,151580,Male,56.0,Married,Oregon,Gold,workers,PayPal,1.0,288.93,2019-05
2019-05-11,151581,Female,65.0,Married,Maine,Basic,self-employed,PayPal,1.0,2564.8,2019-05
2019-05-12,151582,Female,24.0,Married,New Jersey,Missing,workers,Card,1.0,147.79,2019-05
2019-05-12,151583,Male,66.0,Single,Montana,Basic,workers,Other,0.0,488.21,2019-05
2019-05-12,151584,Female,26.0,Married,Pennsylvania,Missing,Unemployment,Card,1.0,376.84,2019-05
2019-05-12,151585,Male,68.0,Married,Louisiana,Silver,self-employed,Other,0.0,2437.16,2019-05
2019-05-12,151586,Male,61.0,Single,Nebraska,Silver,Employees,PayPal,1.0,2966.93,2019-05
2019-05-12,151587,Female,39.0,Single,Washington,Basic,self-employed,Card,0.0,2712.31,2019-05
2019-05-12,151589,Female,51.0,Single,Arkansas,Platinum,Employees,PayPal,0.0,1160.61,2019-05
2019-05-13,151590,Male,32.0,Single,Maine,Basic,workers,PayPal,1.0,408.35,2019-05
2019-05-13,151592,Male,60.0,Married,Michigan,Basic,workers,Other,0.0,1675.8,2019-05
2019-05-14,151593,Male,42.0,Married,Utah,Basic,workers,Other,1.0,2618.52,2019-05
2019-05-14,151594,Male,48.0,Married,New Hampshire,Gold,Unemployment,Other,1.0,2656.04,2019-05
2019-05-15,151595,Female,27.0,Married,Utah,Basic,Employees,Card,1.0,861.86,2019-05
2019-05-15,151596,Male,36.0,Married,South Carolina,Silver,Employees,PayPal,1.0,1447.65,2019-05
2019-05-15,151597,Male,54.0,Single,North Carolina,Platinum,Employees,Card,1.0,2936.96,2019-05
2019-05-16,151598,Female,61.0,Married,Rhode Island,Silver,Employees,Other,0.0,70.0,2019-05
2019-05-16,151599,Female,28.0,Married,Nebraska,Platinum,Unemployment,Card,1.0,1575.98,2019-05
2019-05-16,151600,Male,30.0,Married,West Virginia,Platinum,Employees,Card,0.0,2825.66,2019-05
2019-05-17,151603,Male,70.0,Single,Iowa,Basic,self-employed,Card,0.0,672.2,2019-05
2019-05-18,151604,Male,65.0,Married,Georgia,Platinum,Unemployment,Other,0.0,1556.9,2019-05
2019-05-19,151605,Male,46.0,Single,Georgia,Basic,workers,Other,1.0,858.76,2019-05
2019-05-19,151606,Female,46.0,Married,Minnesota,Gold,Employees,Card,1.0,2035.45,2019-05
2019-05-19,151607,Female,24.0,Single,Georgia,Basic,Employees,Card,1.0,2899.42,2019-05
2019-05-19,151608,Undefined,67.0,Married,New Mexico,Silver,Employees,Card,0.0,1305.22,2019-05
2019-05-20,151609,Female,72.0,Single,Michigan,Basic,workers,Card,0.0,1680.73,2019-05
2019-05-20,151610,Male,19.0,Single,New Jersey,Basic,self-employed,PayPal,1.0,1401.18,2019-05
2019-05-20,151611,Male,51.0,Married,Tennessee,Platinum,Employees,Card,0.0,1318.86,2019-05
2019-05-20,151612,Female,30.0,Married,Connecticut,Platinum,Employees,PayPal,1.0,28.27,2019-05
2019-05-20,151613,Female,20.0,Married,Wisconsin,Basic,self-employed,PayPal,0.0,1350.76,2019-05
2019-05-21,151614,Male,64.0,Single,Illinois,Silver,Unemployment,PayPal,1.0,889.38,2019-05
2019-05-21,151615,Female,71.0,Married,Arkansas,Basic,Employees,Card,1.0,2883.69,2019-05
2019-05-22,151616,Male,50.0,Married,Mississippi,Silver,workers,PayPal,1.0,1623.72,2019-05
2019-05-23,151617,Female,63.0,Single,North Dakota,Silver,workers,PayPal,1.0,2619.18,2019-05
2019-05-23,151618,Female,32.0,Married,Maine,Basic,self-employed,Card,0.0,1233.36,2019-05
2019-05-24,151620,Female,65.0,Married,California,Basic,Employees,PayPal,1.0,1134.46,2019-05
2019-05-24,151621,Female,63.0,Single,Louisiana,Basic,Employees,Other,1.0,958.83,2019-05
2019-05-24,151622,Male,38.0,Single,Alaska,Basic,Unemployment,PayPal,1.0,1526.24,2019-05
2019-05-24,151623,Female,48.0,Married,Vermont,Platinum,Employees,Card,0.0,1310.51,2019-05
2019-05-24,151624,Male,55.0,Married,New York,Basic,workers,PayPal,1.0,392.63,2019-05
2019-05-24,151625,Female,44.0,Married,Vermont,Basic,Employees,Card,1.0,1217.31,2019-05
2019-05-25,151627,Male,65.0,Single,Arizona,Basic,self-employed,Other,1.0,2469.58,2019-05
2019-05-26,151628,Male,72.0,Married,Michigan,Basic,Employees,Card,0.0,602.97,2019-05
2019-05-26,151629,Male,50.0,Married,New Jersey,Basic,Employees,Card,1.0,2083.16,2019-05
2019-05-27,151630,Female,42.0,Single,Georgia,Platinum,workers,PayPal,0.0,1582.94,2019-05
2019-05-27,151631,Male,44.0,Married,Minnesota,Platinum,workers,Card,0.0,575.17,2019-05
2019-05-27,151632,Female,39.0,Married,Florida,Gold,workers,Card,1.0,1913.57,2019-05
2019-05-28,151633,Female,42.0,Single,Arizona,Basic,Employees,Other,0.0,1519.64,2019-05
2019-05-28,151634,Female,52.0,Single,Maryland,Basic,Employees,PayPal,1.0,809.64,2019-05
2019-05-28,151635,Male,60.0,Married,Delaware,Basic,Undefined,Card,0.0,176.49,2019-05
2019-05-28,151636,Male,49.0,Married,Pennsylvania,Basic,Employees,PayPal,1.0,1154.13,2019-05
2019-05-28,151637,Female,41.0,Single,Oregon,Basic,Employees,PayPal,1.0,218.64,2019-05
2019-05-28,151638,Female,-1.0,Single,Colorado,Missing,workers,Card,0.0,903.79,2019-05
2019-05-29,151640,Male,54.0,Married,Nebraska,Basic,Employees,Card,1.0,682.48,2019-05
2019-05-29,151641,Female,52.0,Married,North Dakota,Basic,workers,PayPal,0.0,1411.92,2019-05
2019-05-29,151642,Female,65.0,Single,Alabama,Silver,workers,PayPal,0.0,2520.85,2019-05
2019-05-30,151643,Male,44.0,Single,California,Basic,Employees,PayPal,1.0,977.74,2019-05
2019-05-30,151644,Male,24.0,Married,Washington,Missing,Employees,PayPal,0.0,2590.37,2019-05
2019-05-31,151645,Female,29.0,Married,Arkansas,Silver,self-employed,Card,1.0,2966.21,2019-05
2019-05-31,151646,Male,68.0,Married,Connecticut,Missing,Employees,Other,0.0,141.03,2019-05
2019-06-01,151647,Female,66.0,Married,Georgia,Platinum,Employees,Card,0.0,502.91,2019-06
2019-06-01,151648,Male,31.0,Married,Alaska,Silver,workers,PayPal,1.0,1371.52,2019-06
2019-06-01,151649,Male,77.0,Single,Minnesota,Missing,self-employed,PayPal,1.0,853.19,2019-06
2019-06-01,151650,Undefined,33.0,Married,New Mexico,Missing,workers,Other,0.0,1887.78,2019-06
2019-06-02,151651,Male,20.0,Married,Florida,Basic,Employees,PayPal,1.0,2862.92,2019-06
2019-06-02,151652,Female,36.0,Single,New Jersey,Gold,Employees,PayPal,1.0,2558.0,2019-06
2019-06-02,151653,Female,18.0,Married,Arizona,Missing,workers,PayPal,0.0,1440.43,2019-06
2019-06-02,151654,Female,53.0,Married,Missouri,Gold,Employees,Other,1.0,895.47,2019-06
2019-06-03,151655,Male,17.0,Single,Oklahoma,Platinum,Unemployment,PayPal,0.0,2061.81,2019-06
2019-06-03,151656,Female,49.0,Single,Kansas,Basic,Unemployment,Card,0.0,1057.45,2019-06
2019-06-04,151657,Female,32.0,Married,Maine,Basic,Employees,Card,1.0,333.86,2019-06
2019-06-04,151659,Male,43.0,Married,North Carolina,Missing,self-employed,Card,0.0,1734.3,2019-06
2019-06-04,151660,Female,60.0,Single,Wyoming,Silver,workers,PayPal,0.0,1870.31,2019-06
2019-06-05,151661,Female,42.0,Single,Indiana,Platinum,self-employed,PayPal,1.0,2763.73,2019-06
2019-06-05,151662,Male,24.0,Married,Alaska,Basic,Employees,PayPal,1.0,904.22,2019-06
2019-06-05,151663,Female,71.0,Single,Georgia,Basic,Employees,Card,1.0,838.78,2019-06
2019-06-05,151664,Female,22.0,Single,Vermont,Basic,workers,Other,1.0,2656.59,2019-06
2019-06-05,151665,Male,42.0,Married,Minnesota,Silver,self-employed,Card,1.0,717.16,2019-06
2019-06-05,151666,Male,71.0,Single,West Virginia,Gold,self-employed,Card,1.0,187.04,2019-06
2019-06-05,151667,Male,38.0,Married,Virginia,Silver,Unemployment,PayPal,0.0,1124.36,2019-06
2019-06-07,151668,Female,64.0,Single,South Dakota,Silver,workers,PayPal,1.0,35.65,2019-06
2019-06-07,151669,Male,71.0,Married,Wisconsin,Silver,workers,PayPal,1.0,2526.89,2019-06
2019-06-07,151670,Male,40.0,Single,Kentucky,Platinum,workers,PayPal,1.0,2544.75,2019-06
2019-06-07,151671,Male,43.0,Single,Vermont,Basic,workers,PayPal,0.0,1430.28,2019-06
2019-06-07,151672,Female,36.0,Married,Maryland,Silver,workers,Other,0.0,1648.55,2019-06
2019-06-07,151673,Male,65.0,Married,Arizona,Gold,self-employed,PayPal,1.0,2998.62,2019-06
2019-06-08,151674,Female,76.0,Married,Massachusetts,Gold,Employees,Other,0.0,1455.74,2019-06
2019-06-08,151675,Female,15.0,Married,Pennsylvania,Basic,Employees,PayPal,0.0,1194.19,2019-06
2019-06-08,151676,Female,37.0,Married,Virginia,Basic,workers,Other,1.0,2455.62,2019-06
2019-06-08,151677,Male,52.0,Married,New Mexico,Basic,self-employed,Card,0.0,2559.47,2019-06
2019-06-09,151678,Male,30.0,Single,New York,Basic,workers,Card,1.0,832.12,2019-06
2019-06-10,151680,Undefined,16.0,Single,Mississippi,Basic,workers,Card,0.0,241.48,2019-06
2019-06-10,151682,Male,37.0,Married,North Dakota,Platinum,self-employed,Card,1.0,1701.43,2019-06
2019-06-11,151683,Female,70.0,Married,Delaware,Basic,workers,PayPal,1.0,2910.99,2019-06
2019-06-12,151684,Male,26.0,Married,New York,Silver,workers,Other,0.0,2091.42,2019-06
2019-06-12,151685,Male,16.0,Married,Virginia,Platinum,workers,PayPal,1.0,2879.28,2019-06
2019-06-13,151686,Male,53.0,Married,Pennsylvania,Gold,self-employed,Other,0.0,1181.46,2019-06
2019-06-14,151688,Female,30.0,Married,Louisiana,Silver,Employees,PayPal,0.0,400.91,2019-06
2019-06-14,151689,Male,38.0,Married,Montana,Basic,workers,PayPal,1.0,2978.21,2019-06
2019-06-15,151690,Male,33.0,Married,Rhode Island,Platinum,self-employed,Other,1.0,1544.59,2019-06
2019-06-15,151691,Female,26.0,Single,Idaho,Platinum,self-employed,Card,1.0,1134.36,2019-06
2019-06-15,151692,Female,49.0,Single,Nebraska,Silver,Employees,PayPal,1.0,2946.34,2019-06
2019-06-15,151693,Female,30.0,Married,California,Basic,Employees,Other,1.0,603.13,2019-06
2019-06-15,151694,Female,76.0,Married,California,Silver,workers,Other,1.0,623.83,2019-06
2019-06-16,151695,Female,26.0,Single,Kentucky,Missing,Unemployment,PayPal,0.0,880.27,2019-06
2019-06-17,151698,Female,60.0,Single,North Dakota,Basic,workers,Card,1.0,374.63,2019-06
2019-06-17,151700,Male,30.0,Married,Arizona,Basic,workers,PayPal,1.0,20.77,2019-06
2019-06-18,151702,Female,72.0,Married,Maine,Basic,self-employed,PayPal,1.0,600.17,2019-06
2019-06-19,151703,Female,41.0,Married,California,Silver,Employees,PayPal,1.0,867.63,2019-06
2019-06-19,151704,Female,34.0,Married,Pennsylvania,Basic,Employees,PayPal,1.0,962.6,2019-06
2019-06-19,151705,Male,26.0,Married,Pennsylvania,Missing,Employees,Card,1.0,1949.59,2019-06
2019-06-19,151706,Female,-1.0,Married,Illinois,Gold,Unemployment,PayPal,0.0,1083.38,2019-06
2019-06-19,151707,Female,69.0,Married,West Virginia,Gold,Employees,PayPal,1.0,1377.65,2019-06
2019-06-20,151708,Female,45.0,Married,Minnesota,Basic,workers,PayPal,1.0,25.6,2019-06
2019-06-20,151709,Female,76.0,Single,Kansas,Silver,Employees,PayPal,1.0,82.27,2019-06
2019-06-20,151710,Male,50.0,Married,Mississippi,Basic,workers,PayPal,1.0,1586.92,2019-06
2019-06-21,151711,Male,51.0,Single,Florida,Basic,workers,PayPal,0.0,2857.3,2019-06
2019-06-21,151712,Female,49.0,Married,South Dakota,Basic,Employees,Card,0.0,1282.76,2019-06
2019-06-21,151713,Male,55.0,Married,West Virginia,Basic,Employees,Other,1.0,2473.97,2019-06
2019-06-21,151714,Female,65.0,Single,West Virginia,Basic,workers,Card,0.0,311.71,2019-06
2019-06-21,151715,Female,62.0,Married,Illinois,Basic,Employees,PayPal,0.0,1109.49,2019-06
2019-06-22,151716,Female,59.0,Single,Connecticut,Platinum,workers,Card,0.0,893.45,2019-06
2019-06-22,151718,Female,44.0,Single,Hawaii,Silver,Employees,PayPal,1.0,1719.4,2019-06
2019-06-22,151719,Male,24.0,Single,California,Missing,self-employed,PayPal,0.0,2774.37,2019-06
2019-06-23,151720,Male,43.0,Married,Massachusetts,Basic,Employees,Card,1.0,890.6,2019-06
2019-06-23,151721,Male,24.0,Single,North Carolina,Basic,workers,PayPal,0.0,1292.57,2019-06
2019-06-24,151722,Male,46.0,Married,Wisconsin,Silver,workers,PayPal,0.0,1964.04,2019-06
2019-06-24,151723,Female,29.0,Married,Nevada,Basic,workers,Card,1.0,2612.34,2019-06
2019-06-24,151724,Male,48.0,Single,Maine,Basic,Employees,PayPal,0.0,2840.52,2019-06
2019-06-24,151725,Female,72.0,Married,Colorado,Silver,Employees,PayPal,1.0,380.86,2019-06
2019-06-24,151726,Female,24.0,Single,Minnesota,Basic,self-employed,Other,0.0,939.5,2019-06
2019-06-24,151727,Male,72.0,Single,Nevada,Basic,self-employed,PayPal,1.0,545.2,2019-06
2019-06-24,151728,Female,-1.0,Married,Indiana,Silver,Employees,PayPal,0.0,1940.06,2019-06
2019-06-25,151729,Male,69.0,Single,Arizona,Basic,workers,Other,1.0,2030.73,2019-06
2019-06-26,151730,Female,28.0,Single,Tennessee,Basic,Employees,Card,0.0,1436.61,2019-06
2019-06-26,151731,Female,44.0,Single,Florida,Silver,Employees,Card,0.0,2485.69,2019-06
2019-06-26,151732,Female,59.0,Single,Montana,Basic,Employees,PayPal,1.0,317.1,2019-06
2019-06-27,151733,Female,66.0,Married,New Jersey,Platinum,workers,Card,0.0,429.48,2019-06
2019-06-27,151734,Male,72.0,Single,Utah,Basic,workers,PayPal,1.0,2729.61,2019-06
2019-06-27,151736,Male,47.0,Single,New York,Basic,Employees,PayPal,1.0,2060.59,2019-06
2019-06-28,151737,Male,33.0,Married,Wyoming,Basic,workers,Other,1.0,675.92,2019-06
2019-06-28,151738,Female,69.0,Single,Oregon,Gold,workers,Other,1.0,837.71,2019-06
2019-06-29,151741,Female,17.0,Married,Maryland,Basic,Employees,Card,1.0,660.88,2019-06
2019-06-30,151742,Female,39.0,Single,California,Silver,Employees,Card,0.0,328.67,2019-06
2019-06-30,151743,Male,52.0,Married,Arkansas,Basic,workers,Card,1.0,692.8,2019-06
2019-06-30,151744,Male,51.0,Married,Oklahoma,Basic,Unemployment,Other,0.0,430.27,2019-06
2019-06-30,151746,Male,48.0,Married,Kansas,Basic,workers,Card,1.0,1062.23,2019-06
2019-07-01,151747,Male,71.0,Married,North Carolina,Basic,Employees,Card,1.0,2886.21,2019-07
2019-07-01,151748,Female,52.0,Married,Washington,Missing,workers,PayPal,1.0,1799.67,2019-07
2019-07-01,151749,Male,40.0,Single,Vermont,Basic,self-employed,PayPal,0.0,459.73,2019-07
2019-07-01,151750,Female,17.0,Married,Vermont,Basic,workers,Card,1.0,246.28,2019-07
2019-07-02,151751,Female,42.0,Single,Delaware,Basic,Unemployment,Card,0.0,977.8,2019-07
